created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Oct 04 06:00:41 +0000 2023;1709448433772499251;"TikTok Shop Resmi Ditutup di Indonesia! 10 Negara Ini juga Larang TikTok Beroperasi, Ini Alasanya https://t.co/3uCV0zAyEP";0;0;0;0;in;55507370;1709448433772499251;tvOneNews;https://twitter.com/tvOneNews/status/1709448433772499251
Wed Oct 04 05:59:00 +0000 2023;1709448010097369136;"TikTok Shop ditutup ini bikin mixed feelings. Prihatin karena banyak live host yang kehilangan pekerjaannya, gak sedikit juga yang full time kerja di situ. Mau gak mau harus segera cari pekerjaan baru.  Di sisi lain, seneng karena artinya spam affiliate di timeline juga hilang.";2;2;3;1;in;1683056274626478080;1709448010097369136;pncsyh;https://twitter.com/pncsyh/status/1709448010097369136
Wed Oct 04 05:55:30 +0000 2023;1709447131570864260;"Tiktok shop ditutup gaes. Semoga kalian pada hangout di tanah abang belanja belinji supaya 👀   https://t.co/3g095ffe1G";0;0;0;1;in;1389694660029804544;1709447131570864260;Pawangmagang;https://twitter.com/Pawangmagang/status/1709447131570864260
Wed Oct 04 05:55:16 +0000 2023;1709447072632692881;"Layanan TikTok Shop Indonesia bakal ditutup mulai sore ini, tepatnya pukul 17.00. Berikut pernyataan resminya.  https://t.co/afw88oC0lg";2;1;2;16;in;69183155;1709447072632692881;detikcom;https://twitter.com/detikcom/status/1709447072632692881
Wed Oct 04 05:54:36 +0000 2023;1709446904323747954;"TikTok Shop Ditutup Sore Ini, Berikut Cara Tarik Saldo https://t.co/7gOohq8pZt";0;0;0;0;in;552523769;1709446904323747954;KATADATAcoid;https://twitter.com/KATADATAcoid/status/1709446904323747954
Wed Oct 04 05:49:42 +0000 2023;1709445668828487777;"Bahlil beberkah tanggapan mengenai tiktok shop ditutup. https://t.co/H9ms1fQdaB";0;1;0;0;in;1317370324367728640;1709445638449193184;bunnynices;https://twitter.com/bunnynices/status/1709445668828487777
Wed Oct 04 05:43:45 +0000 2023;1709444174297395340;"TikTok Shop Ditutup Hari Ini, Begini Kata Hipmi Banyumas https://t.co/DJtfVCMsEi";0;0;0;0;in;54112272;1709444174297395340;kundihartotito;https://twitter.com/kundihartotito/status/1709444174297395340
Wed Oct 04 05:42:04 +0000 2023;1709443751482151069;"TikTok Shop Ditutup Hari Ini, Ini Pesan Menteri Teten https://t.co/cB7v9S4DjR";0;0;1;0;in;41730943;1709443751482151069;VIVAcoid;https://twitter.com/VIVAcoid/status/1709443751482151069
Wed Oct 04 05:38:57 +0000 2023;1709442967071826327;"Taylor, keulang lagi Taylor. Baru bahagia langsung ketar-ketir lagi. Kalo dulu baru aja pacaran belum sebulan tbtb sistem UTBK diubah jadi pacarku mikir ulang buat lanjut sama aku. Sekarang, belum sebulan kerja tbtb TikTok Shop ditutup jadi Atasan aku mikir ulang buat aku ngelive";0;0;0;0;in;835325520048865281;1709442967071826327;Hamnahfadh;https://twitter.com/Hamnahfadh/status/1709442967071826327
Wed Oct 04 05:38:35 +0000 2023;1709442871483580758;"baru juga mau mulai jadi affiliate eh tiktok shop ditutup";0;0;0;0;in;1222748100533444608;1709442871483580758;devikumalaa_;https://twitter.com/devikumalaa_/status/1709442871483580758
Wed Oct 04 05:38:20 +0000 2023;1709442810980835694;"Orang orang yg berharap TikTok Shop ditutup dan bisnis offline-nya bisa naik lagi mending sadar diri. Perkembangan zaman ngga akan bisa dilawan, harusnya diikuti. Soal izin memang benar harus dibenahi, tapi soal kesempatan dan inovasi, model bisnis TTS ini belum bisa mati.";0;0;0;1;in;392877107;1709442810980835694;L_alexhuang;https://twitter.com/L_alexhuang/status/1709442810980835694
Wed Oct 04 05:37:54 +0000 2023;1709442699420471745;"Layanan TikTok Shop Indonesia bakal ditutup sore ini, Rabu (4/10/2023) tepatnya pukul 17.00. Berikut pernyataan resmi TikTok dikutip dari Newsroom https://t.co/ISmWcrpNyO. https://t.co/Aa2z96XN1s";0;0;0;1;in;135815019;1709442699420471745;detikinet;https://twitter.com/detikinet/status/1709442699420471745
Wed Oct 04 05:33:55 +0000 2023;1709441697544114309;"Ada gila2nya tiktokshop mau ditutup masih co barang semalem gara2 ga bisa tidur 😭😭";0;0;0;0;in;1364586234941566983;1709441697544114309;lyveurlyfe;https://twitter.com/lyveurlyfe/status/1709441697544114309
Wed Oct 04 05:30:19 +0000 2023;1709440793587724542;"Lg rame masalah tiktokshop hari ini bakal ditutup";0;0;0;0;in;375106003;1709440793587724542;jadiwonderwomen;https://twitter.com/jadiwonderwomen/status/1709440793587724542
Wed Oct 04 05:26:08 +0000 2023;1709439738015621544;"TikTok ditutup? 😱  SobatKom pasti sudah gak asing dengan kabar ini kan? Jadi, perizinan TikTok tidak sesuai regulasi, sehingga menyebabkan TikTok Shop tidak bisa dijalankan berbarengan dengan aplikasi media sosial TikTok. https://t.co/zZrrSGqhER";0;1;0;1;in;819065767463292928;1709439738015621544;kominfo_jtg;https://twitter.com/kominfo_jtg/status/1709439738015621544
Wed Oct 04 05:26:05 +0000 2023;1709439728679092482;"TikTok Shop Resmi Ditutup Hari Ini, Bagaimana dengan Pesanan Yang Belum Selesai ? https://t.co/q4yxJY9sd0";0;0;0;0;in;58880688;1709439728679092482;pikiran_rakyat;https://twitter.com/pikiran_rakyat/status/1709439728679092482
Wed Oct 04 05:23:44 +0000 2023;1709439137546469464;"aku kasihan i lihat seller" di tiktok pada nangis :(, soalnya tiktok shop mau ditutup";0;0;0;0;in;1554425391359885313;1709439137546469464;deamflvm;https://twitter.com/deamflvm/status/1709439137546469464
Wed Oct 04 05:18:29 +0000 2023;1709437814558077119;"Belum pernah belanja di tiktokshop, apa mesti belanja dulu sebelum ditutup..";0;0;0;1;in;58673296;1709437814558077119;SuryaPrase;https://twitter.com/SuryaPrase/status/1709437814558077119
Wed Oct 04 05:15:04 +0000 2023;1709436956688740576;"sebagai orang yg gabisa nawar, aku agak sedih juga tiktokshop ditutup, soalnya kalo ke pasar aku takut nawar woiy, yg jual mak2 galak 😭😭😭😭 apalagi mainan anak, di tiktok 50rebu dapet 3-5item, di pasar cuman dpet truck 2 doang, gaboleh ditawar 😭😭";0;0;1;0;in;238757169;1709436956688740576;triaayaa;https://twitter.com/triaayaa/status/1709436956688740576
Wed Oct 04 05:15:01 +0000 2023;1709436941236834659;"TikTok Shop Resmi Ditutup Sore Ini, Siap-siap Cari Alternatif E-commerce Lain? https://t.co/SRDoGFWNYz";0;0;0;0;in;1531076434646937600;1709436941236834659;zona_malang;https://twitter.com/zona_malang/status/1709436941236834659
Wed Oct 04 05:14:58 +0000 2023;1709436929291485692;"gue belum beli baju di tiktok shop udah mau ditutup aja sore ini, tuh baju masih ada di keranjang gue";0;0;0;0;in;2551412286;1709436929291485692;AFebyriana;https://twitter.com/AFebyriana/status/1709436929291485692
Wed Oct 04 05:14:28 +0000 2023;1709436804250976679;"TikTok Shop Ditutup Hari Ini: Perlindungan dan Keadilan bagi UMKM https://t.co/pFShI0sE9P";0;0;0;0;in;54112272;1709436804250976679;kundihartotito;https://twitter.com/kundihartotito/status/1709436804250976679
Wed Oct 04 05:14:15 +0000 2023;1709436747279683750;"TikTok Shop Ditutup, Netizen Geruduk Instagram Mendag Zulhas https://t.co/2MgPFwItIN";0;0;0;3;in;71436318;1709436747279683750;KompasTV;https://twitter.com/KompasTV/status/1709436747279683750
Wed Oct 04 05:13:52 +0000 2023;1709436654371717400;"Tiktok shop ditutup untuk para pekerja live streaming di Tiktik selama ini gimana kerjaan nya? smoga aman ya. Kalau lagi cari kerjaan langsung cek di website Pasjob ya https://t.co/Jx4CJZBM8d . . . #pasjob #infopasjob #infolokerindonesia #infolokerjabodetabek https://t.co/0dKyv6lYqQ";0;0;0;0;in;1627876633708486657;1709436654371717400;PasjobID;https://twitter.com/PasjobID/status/1709436654371717400
Wed Oct 04 05:13:36 +0000 2023;1709436584192569419;"#TikTokshop nerbener ditutup hari ini jam lima ya:" dari tadi mikirin yg host live, dan pas nanya atasan akan diistirahatkan 🥺 ya soalnya emang pro-kontra bgt masalah ini, tapi kan... 🥲";0;1;0;2;in;903835224487772160;1709436584192569419;tiramisyuuu18;https://twitter.com/tiramisyuuu18/status/1709436584192569419
Wed Oct 04 05:11:29 +0000 2023;1709436053562823145;"TikTok Shop Ditutup Sore Ini, Gimana Nasib User? https://t.co/vxZBCidGGl";0;0;4;1;in;485385284;1709436053562823145;ronavioleta;https://twitter.com/ronavioleta/status/1709436053562823145
Wed Oct 04 05:07:21 +0000 2023;1709435014835015948;"“win tiktokshop berakhir hari ini, nanti aku beli baju dulu sebelum ditutup” heh mamaku";0;0;0;0;in;1605415655670284290;1709435014835015948;syaquilaltalune;https://twitter.com/syaquilaltalune/status/1709435014835015948
Wed Oct 04 05:06:03 +0000 2023;1709434686567850314;"TikTok Shop Ditutup Sore Ini, Bagaimana Nasib Barang yang Dipesan? https://t.co/LRuca9vLH9";0;0;0;0;in;552523769;1709434686567850314;KATADATAcoid;https://twitter.com/KATADATAcoid/status/1709434686567850314
Wed Oct 04 05:03:42 +0000 2023;1709434092851437950;"Ini adalah babak baru bagi UMKM setelah TikTok Shop ditutup. Lalu bagaimana tantangannya ke depan? https://t.co/77jDlvYjjS";0;0;0;0;in;23786106;1709434092851437950;kompasiana;https://twitter.com/kompasiana/status/1709434092851437950
Wed Oct 04 05:01:35 +0000 2023;1709433561596756125;"Transaksi TikTok Shop ditutup mulai hari ini sebagai imbas dari kebijakan pemerintah. Terdapat serangkaian fakta di balik penutupan itu. https://t.co/LVUEHIU4rF";0;0;2;1;in;74501380;1709433561596756125;KompasTekno;https://twitter.com/KompasTekno/status/1709433561596756125
Wed Oct 04 05:00:09 +0000 2023;1709433202715070787;"TikTok Shop bakalan ditutup hari ini?😱  Kementerian Perdagangan sudah melarang operasional TikTok Shop sore ini sesuai dengan peraturan yang berlaku👏   #IndiHome https://t.co/VvEgJScV91";0;0;0;0;in;1214820808079499269;1709433202715070787;indihomekti;https://twitter.com/indihomekti/status/1709433202715070787
Wed Oct 04 05:00:00 +0000 2023;1709433163645440400;"TikTok Shop Ditutup Hari Ini Pukul 17.00 WIB, MenKop-UKM Usul Bikin e-Commerce Baru  https://t.co/3UdVHa6NxK";0;0;0;0;in;1115596135287025664;1709433163645440400;tribunnewswiki;https://twitter.com/tribunnewswiki/status/1709433163645440400
Wed Oct 04 04:54:34 +0000 2023;1709431793953497524;"cari peluang piduiteun deui setelah tiktok shop ditutup.";0;0;0;0;in;1564614791049941001;1709431793953497524;gilangputragp;https://twitter.com/gilangputragp/status/1709431793953497524
Wed Oct 04 04:49:06 +0000 2023;1709430420386071018;"TikTok Shop resmi akan ditutup hari ini, Kamis (4/10). Tepatnya pukul 17.00 WIB, pengguna tak bisa melakukan transaksi di TikTok. Sebenarnya, pemerintah tidak melarang jika TikTok beroperasi sebagai e-commerce, tinggal mengajukan izin untuk penyelenggaraan e-commerce. https://t.co/o8c0qmgd3x";0;0;1;1;in;1538540255304790017;1709430420386071018;Ketitik_app;https://twitter.com/Ketitik_app/status/1709430420386071018
Wed Oct 04 04:48:17 +0000 2023;1709430212923195894;"ini tiktokshop bnrn ditutup mulai hr ini? trs gbs blnja di tiktok lg apa gmna dh?";0;3;0;0;in;1454673345845202952;1709430212923195894;sfskie;https://twitter.com/sfskie/status/1709430212923195894
Wed Oct 04 04:47:33 +0000 2023;1709430029275541576;"Ditutup Sore Ini, Kapan Aplikasi TikTok Shop Meluncur? https://t.co/qpjsloLgBi";0;0;0;0;in;552523769;1709430029275541576;KATADATAcoid;https://twitter.com/KATADATAcoid/status/1709430029275541576
Wed Oct 04 04:44:33 +0000 2023;1709429276414763383;"iiiii sedih deh tiktok shop ditutup.";0;0;0;0;in;62219430;1709429276414763383;sanvres;https://twitter.com/sanvres/status/1709429276414763383
Wed Oct 04 04:39:54 +0000 2023;1709428103775449393;"tiktokshop ditutup aku sedih pol se😭😭";0;1;0;2;in;1021275700622344194;1709428103775449393;ilmiasofiaa;https://twitter.com/ilmiasofiaa/status/1709428103775449393
Wed Oct 04 04:37:54 +0000 2023;1709427602409267554;"sumpah ini kalau tiktokshop ditutup aku  dapat duit dari mana lagii 😑";0;3;0;4;in;1233936667448184833;1709427602409267554;urlovelymeow;https://twitter.com/urlovelymeow/status/1709427602409267554
Wed Oct 04 04:36:17 +0000 2023;1709427194764947795;"TikTok Shop ditutup, bakal ada penggantinya?  TikTok dikabarkan tengah menyiapkan pengganti TikTok Shop yang akan resmi dihapus hari ini, Rabu 4 Oktober 2023 sore WIB. https://t.co/5aH13ssk8t";0;1;0;2;in;118646322;1709427194764947795;Bisniscom;https://twitter.com/Bisniscom/status/1709427194764947795
Wed Oct 04 04:32:23 +0000 2023;1709426212937027825;"ini semenjak tiktokshop mau ditutup kenapa jadi banyak promo baju baju crop sih😭😭 kan paling ga bisa menahan🫵🏻";0;0;0;0;in;1328348927129632773;1709426212937027825;jen0jjang;https://twitter.com/jen0jjang/status/1709426212937027825
Wed Oct 04 04:29:10 +0000 2023;1709425403025334591;"Tiktok shop mau ditutup, orang-orang pada gercep beli padahal tadinya nggk niat beli dan barang yang dibeli pun gk dibutuhkan.  Lalu anehnya ngeluh gaji kok cepet banget habis ya..";0;3;5;45;in;1137562634188800005;1709425403025334591;lifewith_sunnah;https://twitter.com/lifewith_sunnah/status/1709425403025334591
Wed Oct 04 04:28:39 +0000 2023;1709425273257803896;"#TikTokshop  Ditutup demi menyelamatkan Toko Offline,  Lalu bagaimana dg orang2 :  - Yg nggak sanggup sewa toko ? - Yg hidup dari Affiliasi, krn blm punya modal sendiri?";0;0;0;0;in;67260351;1709425273257803896;yuleko;https://twitter.com/yuleko/status/1709425273257803896
Wed Oct 04 04:27:30 +0000 2023;1709424984454823936;"Tiktok shop beneran ditutup gak si hari ini? Soalnya pesenan gw belom di kemas njir dari kemaren sore🗿";0;0;0;0;in;1111266073666412544;1709424984454823936;armdlyy;https://twitter.com/armdlyy/status/1709424984454823936
Wed Oct 04 04:24:18 +0000 2023;1709424177692672186;"@ShopeeID Min fyi tiktokshop jam 5 ditutup.";0;0;0;0;in;1289944188352524288;1709418063655772466;sarpasree;https://twitter.com/sarpasree/status/1709424177692672186
Wed Oct 04 04:23:53 +0000 2023;1709424076182401165;"TikTok Shop akan Ditutup Sore Ini, Cara Pengembalian Dana dan Refund Barang Pesanan   https://t.co/JmDHjqEmKL lewat @tribunnews #TikTokshop";0;0;0;0;in;1544145887290568705;1709424076182401165;WartaKota5;https://twitter.com/WartaKota5/status/1709424076182401165
Wed Oct 04 04:23:13 +0000 2023;1709423907269435394;"#NewslineTrendingTopic kali ini hadir membahas tentang 'Sedih! TikTok Shop Resmi Ditutup. Bagaimana Tanggapan Kalian?'. Jangan lupa untuk kirimkan komentar kalian dan join live di Instagram dan TikTok kita!  Nantikan #NewslineTrendingTopic hari Rabu (4/10) pukul 14.05 WIB LIVE. https://t.co/4LfOAemYcN";0;0;1;3;in;57261519;1709423904949973015;Metro_TV;https://twitter.com/Metro_TV/status/1709423907269435394
Wed Oct 04 04:23:13 +0000 2023;1709423904949973015;"Tiktok Shop hari ini resmi ditutup. Respon Anda? A. Sedih.. Kecewa.. B. Sudah benar itu.. C. Bisa belanja di tempat lain kok";0;4;4;6;in;57261519;1709423904949973015;Metro_TV;https://twitter.com/Metro_TV/status/1709423904949973015
Wed Oct 04 04:23:10 +0000 2023;1709423895193989429;"kata gw artis2 pd lebay sih nangis2 di tiktok krn tiktok shop mau ditutup… kan ada platform lain yeah &amp  ntr jg tiktokshop ada aplikasi baru, live jg masih ada🙄";0;1;0;0;in;383552702;1709423895193989429;cheesestuck;https://twitter.com/cheesestuck/status/1709423895193989429
Wed Oct 04 04:23:09 +0000 2023;1709423890429247607;"Pukul 5 Sore ini TikTok Shop Resmi Ditutup, Buruan Chek Out Barang di Trollymu  https://t.co/U1zCypa6jn  #radarjabar #ecommerce #mediasosial #tiktok #tiktokshop #tiktokshopditutup #viral";0;0;0;1;in;1651883208404000769;1709423890429247607;radarjabar_id;https://twitter.com/radarjabar_id/status/1709423890429247607
Wed Oct 04 04:22:23 +0000 2023;1709423697290027127;"ini tiktokshop ditutup per tgl skrg, apa kbr pesnanku yg baru ku co kemarin? syg bgt klo g smpe, dpet seperempat harga soale😭😭😭";0;0;0;0;in;1497465217978040321;1709423697290027127;amokaayy;https://twitter.com/amokaayy/status/1709423697290027127
Wed Oct 04 04:21:33 +0000 2023;1709423486350094816;"TikTok Shop resmi ditutup dan dilarang beroperasi di Indonesia. Larangan itu muncul usai diduga mengancam produk UMKM lokal.  https://t.co/gL5jD0Bgae";0;0;0;0;in;350668803;1709423486350094816;indozonemedia;https://twitter.com/indozonemedia/status/1709423486350094816
Wed Oct 04 04:19:00 +0000 2023;1709422844793553231;"Aku adalah salah 1 orang yang sedih banget ketika TiktokShop ditutup 😭";0;0;0;0;in;993062484901691399;1709422844793553231;abidahalma;https://twitter.com/abidahalma/status/1709422844793553231
Wed Oct 04 04:18:58 +0000 2023;1709422838288155117;"aku dpt pc inceranku, dijual di tiktokshop, sellernya jual murah gegara mau ditutup. seneng bgt 😭 gpp ngelanggar rbuy, baru sekali ini 😭";0;0;0;0;in;1686434195542032384;1709422838288155117;jinsuuu_chan;https://twitter.com/jinsuuu_chan/status/1709422838288155117
Wed Oct 04 04:18:30 +0000 2023;1709422718188478787;"Jelang TikTok Shop Ditutup, Ini Komentar Pedagang  #MasakiniNews   https://t.co/6l74u4DyWP";0;0;0;0;in;1109744327767408640;1709422718188478787;masakini_co;https://twitter.com/masakini_co/status/1709422718188478787
Wed Oct 04 04:15:00 +0000 2023;1709421837434941726;"TikTok Shop Resmi Ditutup Hari Ini https://t.co/6U2U65cc2m";0;0;1;2;in;47274731;1709421837434941726;okezonenews;https://twitter.com/okezonenews/status/1709421837434941726
Wed Oct 04 04:12:50 +0000 2023;1709421293408588018;"Sore Ini TikTok Shop Resmi Ditutup di Indonesia, 13 Juta Pengguna Terancam Kehilangan Penghasilan https://t.co/U9kLJwff5P https://t.co/GzYuYfHxb2";0;0;0;1;in;1555406969619750912;1709421293408588018;inilahkoranid;https://twitter.com/inilahkoranid/status/1709421293408588018
Wed Oct 04 04:11:17 +0000 2023;1709420902532964850;"@mawdiahyundai Iyaaa hebat banget bela2in live jam segitu biar siangnya tetep bisa jalani kesibukan lain 🥹 sayang ternyata tiktok shop beneran ditutup ya 😭😭";0;1;0;0;in;356687694;1709338725543743823;kittynism;https://twitter.com/kittynism/status/1709420902532964850
Wed Oct 04 04:10:05 +0000 2023;1709420602606665836;"Lagi naik2 nya jualan eh malah ditutup terima kasih negara tercinta ku  ❤ #TikTokshop";0;0;0;1;in;238880249;1709420602606665836;alamsd;https://twitter.com/alamsd/status/1709420602606665836
Wed Oct 04 04:09:41 +0000 2023;1709420499917566221;"Yang paling "dirugikan" kalo TikTok Shop ditutup (selain platform terkait) itu?";0;1;0;0;in;15687008;1709420499917566221;amirk;https://twitter.com/amirk/status/1709420499917566221
Wed Oct 04 04:09:18 +0000 2023;1709420404501311687;"Tiktok Shop resmi ditutup hari ini. Menteri yang bertandatangan, salah satunya, dari Kemendag. Yang ngasih siaran pers Mendag. Kebijakan yg aneh bin ajaib.  Hari ini kantornya digeledah.  #Tiktokshop";0;0;0;0;in;1513593439325409280;1709420404501311687;CirebonText;https://twitter.com/CirebonText/status/1709420404501311687
Wed Oct 04 04:04:31 +0000 2023;1709419201973391788;"sedih sih tiktok shop ditutup pdhl enak bgt belanja disitu :(";0;1;0;3;in;1576635870798835712;1709419201973391788;urbbyquinn;https://twitter.com/urbbyquinn/status/1709419201973391788
Wed Oct 04 04:03:10 +0000 2023;1709418861735604719;"Aku baru ikutin soal tiktok shop ini ditutup. Dan menurutku aneh aja. Aturan social media dan e-commerce ngga boleh dijadikan satu. Teknologi kan dari awal itu dibuat untuk memudahkan. Kalau memang ada teknologi yang bisa jadi all in one package dan memudahkan kenapa dilarang?";0;1;0;0;in;457336187;1709418861735604719;dranegameplay;https://twitter.com/dranegameplay/status/1709418861735604719
Wed Oct 04 04:03:09 +0000 2023;1709418855964279106;"Apakah TikTok Shop Resmi Ditutup? Seller tak Boleh Jualan Mulai Hari Ini, Jam Penutupan TikTok Shop  #TikTokShop #TiktokShopditutup #TikTok #beritaTikTokShop #kabarTikTokShop #InfoTikTokShop   https://t.co/90DqWl5GIi lewat @tribunkaltim";0;0;0;0;in;103551225;1709418855964279106;tribunkaltim;https://twitter.com/tribunkaltim/status/1709418855964279106
Wed Oct 04 04:00:35 +0000 2023;1709418209697292662;"Resmi ditutup hari ini, gimana tanggapan kamu mengenai kasus TikTok Shop?  #moneyduck #tanyaexpertduck #tiktokshop #ecommerce #umkm #tiktok #kasustiktokshop https://t.co/vyZw1jiwMM";0;0;0;0;in;1231277641862221824;1709418209697292662;MoneyDuckID;https://twitter.com/MoneyDuckID/status/1709418209697292662
Wed Oct 04 03:59:39 +0000 2023;1709417975718260882;"Pedagang offline pada bahagia tiktok shop ditutup ,semoga rame lancar yah usahanyaaa jangan sampe sepi yah,awas kalo sepi nanti jangan ngeluh adu nasib lagi yah 🙃🙏";0;0;1;3;in;1112430131304251392;1709417975718260882;Teguhsps_;https://twitter.com/Teguhsps_/status/1709417975718260882
Wed Oct 04 03:51:09 +0000 2023;1709415834958115013;"tiktok shop ditutup aku jd ikut ovt, INI GIMANA BARANG2 YANG UDAH AKU SIMPEN TP BLOM AKU BELI HEH😭🥲";0;1;0;0;in;1432350863750619142;1709415834958115013;alienisde4d;https://twitter.com/alienisde4d/status/1709415834958115013
Wed Oct 04 03:47:07 +0000 2023;1709414822478270703;"woii tiktok shop kan ditutup hari ini ya??? tp paket gue yg transaksi tanggal 2 oktober kemaren masih belom dikirim masih nunggu kurir itu gimana anjg??😭😭";0;0;0;0;in;1441472974758940678;1709414822478270703;secrey_;https://twitter.com/secrey_/status/1709414822478270703
Wed Oct 04 03:39:15 +0000 2023;1709412840740929721;"Lagi bagus bagus nya dagang di tiktok shop ditutup 😴 https://t.co/KKEFlOs8LH";1;1;0;1;in;1112430131304251392;1709412840740929721;Teguhsps_;https://twitter.com/Teguhsps_/status/1709412840740929721
Wed Oct 04 03:38:11 +0000 2023;1709412572963987647;"TikTok Shop Ditutup Mulai 4 Oktober https://t.co/TaIBbQDwGA";0;0;0;0;in;2460941724;1709412572963987647;gokepricom;https://twitter.com/gokepricom/status/1709412572963987647
Wed Oct 04 03:34:40 +0000 2023;1709411688163037291;"tai knp si tiktok shop pake ditutup sm pemerintah sialan";0;1;0;1;in;1210571626942648322;1709411688163037291;278yaw;https://twitter.com/278yaw/status/1709411688163037291
Wed Oct 04 03:33:15 +0000 2023;1709411333358408105;"Kabar mengejutkan datang dari Tiktok Shop! Mulai 4 Oktober, Tiktok Shop Indonesia akan ditutup. Banyak pegawai host streamer yang harus menghadapi PHK. Semoga mereka segera mendapatkan pekerjaan baru yang lebih baik.";0;0;0;0;in;1687297306234966016;1709411333358408105;RaisaPutriani;https://twitter.com/RaisaPutriani/status/1709411333358408105
Wed Oct 04 03:32:39 +0000 2023;1709411179276415251;"Tiktok Shop ditutup. Potensi transaksi yang bisa dipajaki sebesar 230Triliun pun lenyap. 👇🏼 Ibarat statiun TV memaksa Youtube ditutup. Ibarat koran memaksa portal berita ditutup. Ibarat toko buku memaksa ebook dilarang beredar. 👇🏼 Padahal mudahnya, adaptasi. Tidak adaptasi = mati https://t.co/reIBHVKgEQ";1;63;28;110;in;134843989;1709411179276415251;anggaandinata;https://twitter.com/anggaandinata/status/1709411179276415251
Wed Oct 04 03:31:32 +0000 2023;1709410897985462414;"Tiktok Shop resmi ditutup mulai Rabu, 4 Oktober 2023. Ada pesan khusus dari TikTok untuk para sellernya.  https://t.co/ZLGaWevK3S";0;0;0;0;in;350668803;1709410897985462414;indozonemedia;https://twitter.com/indozonemedia/status/1709410897985462414
Wed Oct 04 03:18:52 +0000 2023;1709407713976049962;"Niatnya mau jualan di #TikTokshop karena udah ditutup, jualan di "X" Aja deh. Yuk minat DM ya... https://t.co/mbuTxZ1weA";0;0;0;2;in;1509165640648884226;1709407713976049962;oalahdii;https://twitter.com/oalahdii/status/1709407713976049962
Wed Oct 04 03:18:16 +0000 2023;1709407563241132400;"@mieayamaddict0 @deeassyyy_ harusnya tiktok shop jangan ditutup 😅 kalau mau bener itu: 1. benerin regulasi importnya, jangan sampai ada “import illegal” lagi 2. pedagang komplek sana itu harus melek teknologi juga, toh banyak yang cuma jualan online jadi ngga jualan lg gara2 mereka";0;0;0;4;in;53289501;1709266358427594790;ariomalv;https://twitter.com/ariomalv/status/1709407563241132400
Wed Oct 04 03:17:31 +0000 2023;1709407373423788225;"Kol pada reject tawaran kerjasama imbas tiktokshop ditutup. Yakalo katanya rugiin pedagang offline sih, knp toko oren jg masi boleh liveshoping.";0;1;0;0;in;1635668880;1709407373423788225;happysoul7890;https://twitter.com/happysoul7890/status/1709407373423788225
Wed Oct 04 03:15:49 +0000 2023;1709406944635560160;"ga rela bgt klo tiktokshop mau ditutup😭";0;0;0;1;in;854930161619288064;1709406944635560160;trashiydream;https://twitter.com/trashiydream/status/1709406944635560160
Wed Oct 04 03:15:29 +0000 2023;1709406862305804489;"@AsahPolaPikir Ya udh jelas sih, kecuali semua platform ditutup baru gw percaya kalau tiktokshop di tutup demi kelancaran belanja offline. Padahal dari dulu sebelum tiktokshop jg toko offline udh lama tergantikan oleh shopee";0;0;0;0;in;889325003883266048;1709208135049806090;sukamolenn;https://twitter.com/sukamolenn/status/1709406862305804489
Wed Oct 04 03:14:51 +0000 2023;1709406701357854993;"BREAKING NEWS- TikTok Shop resmi ditutup hari ini, Rabu 4 Oktober 2023 pukul 17.00 WIB. Ini syarat jika TikTok ingin tetap berjualan di Indonesia.  #TribunKaltim #BreakingNews #TikTok #TikTokShop #TikTokShopDitutup   https://t.co/MoQI0zrMno lewat @tribunnews";0;1;0;1;in;103551225;1709406701357854993;tribunkaltim;https://twitter.com/tribunkaltim/status/1709406701357854993
Wed Oct 04 03:07:08 +0000 2023;1709404761227927563;"TikTok Shop Resmi Ditutup, 13 Juta Pengguna Kehilangan Cuan  https://t.co/eXj5EO1f0B";0;0;0;1;in;426321924;1709404761227927563;zonasubang;https://twitter.com/zonasubang/status/1709404761227927563
Wed Oct 04 03:04:58 +0000 2023;1709404213867159971;"Pesanan terakhir sebelum tiktokshop tutup. Yaah apa boleh buat. Aku yakin walaupun ditutup, pasar offline juga bakal tetep sepi ehe 😅 https://t.co/FpfjlF91Cs";0;0;0;0;in;814369304246239232;1709404213867159971;ngilangduluah;https://twitter.com/ngilangduluah/status/1709404213867159971
Wed Oct 04 03:03:24 +0000 2023;1709403819090809177;"TikTok Shop Resmi Ditutup Hari Ini 4 Oktober 2023 Pukul 17.00 WIB https://t.co/sqvVBftaQD";0;0;0;2;in;55507370;1709403819090809177;tvOneNews;https://twitter.com/tvOneNews/status/1709403819090809177
Wed Oct 04 03:03:14 +0000 2023;1709403779513421874;"TikTok Shop Resmi Ditutup, 13 Juta Pengguna Kehilangan Cuan  https://t.co/VnlxDKXRBd";0;0;0;0;in;286472930;1709403779513421874;Jabar24Jam;https://twitter.com/Jabar24Jam/status/1709403779513421874
Wed Oct 04 03:01:27 +0000 2023;1709403329888133131;"para owner2 di tiktokshop tu kenapa si pada drama, tiktokshop ditutup kan masih bisa dijual di paltform lain?";0;0;0;0;in;92444401;1709403329888133131;RifqaNC;https://twitter.com/RifqaNC/status/1709403329888133131
